2	7000000	32	512	0.000000	81.883823	1.400619
2	7000000	32	512	0.000000	81.832650	1.401494
2	7000000	32	512	0.000000	81.804720	1.401973
3	7000000	32	512	0.000000	87.398322	1.968367
3	7000000	32	512	0.000000	87.369800	1.969010
3	7000000	32	512	0.000000	87.318027	1.970177
4	7000000	32	512	0.000000	90.477721	2.535166
4	7000000	32	512	0.000000	90.456771	2.535753
4	7000000	32	512	0.000000	90.387447	2.537698
5	7000000	32	512	0.000000	92.457527	3.101100
5	7000000	32	512	0.000000	92.434153	3.101884
5	7000000	32	512	0.000000	92.413263	3.102585
6	7000000	32	512	0.000000	93.900483	3.664135
6	7000000	32	512	0.000000	93.878652	3.664987
6	7000000	32	512	0.000000	93.870961	3.665287
7	7000000	32	512	0.000000	94.992463	4.225683
7	7000000	32	512	0.000000	94.981104	4.226188
7	7000000	32	512	0.000000	94.246005	4.259151
8	7000000	32	512	0.000000	94.841645	4.837031
8	7000000	32	512	0.000000	94.816185	4.838330
8	7000000	32	512	0.000000	94.810999	4.838595
9	7000000	32	512	0.000000	95.498035	5.404258
9	7000000	32	512	0.000000	95.460930	5.406358
9	7000000	32	512	0.000000	95.412173	5.409121
10	7000000	32	512	0.000000	96.018725	5.972168
10	7000000	32	512	0.000000	95.995093	5.973639
10	7000000	32	512	0.000000	95.963529	5.975604
11	7000000	32	512	0.000000	96.484529	6.537670
11	7000000	32	512	0.000000	96.462367	6.539172
11	7000000	32	512	0.000000	93.139737	6.772448
12	7000000	32	512	0.000000	95.537912	7.202669
12	7000000	32	512	0.000000	93.547542	7.355917
12	7000000	32	512	0.000000	92.640533	7.427937
2	7000000	32	256	0.000000	59.695046	0.960616
2	7000000	32	256	0.000000	59.665916	0.961085
2	7000000	32	256	0.000000	59.668076	0.961050
3	7000000	32	256	0.000000	63.424036	1.356205
3	7000000	32	256	0.000000	63.419487	1.356302
3	7000000	32	256	0.000000	63.414099	1.356418
4	7000000	32	256	0.000000	65.484251	1.751383
4	7000000	32	256	0.000000	65.474618	1.751641
4	7000000	32	256	0.000000	65.477346	1.751568
5	7000000	32	256	0.000000	66.784444	2.146608
5	7000000	32	256	0.000000	66.776971	2.146848
5	7000000	32	256	0.000000	66.803895	2.145983
6	7000000	32	256	0.000000	67.711008	2.540680
6	7000000	32	256	0.000000	67.691618	2.541408
6	7000000	32	256	0.000000	67.703208	2.540973
7	7000000	32	256	0.000000	68.341141	2.936796
7	7000000	32	256	0.000000	68.331053	2.937230
7	7000000	32	256	0.000000	68.329480	2.937297
8	7000000	32	256	0.000000	68.836357	3.332193
8	7000000	32	256	0.000000	68.820902	3.332941
8	7000000	32	256	0.000000	68.807525	3.333589
9	7000000	32	256	0.000000	69.222887	3.727784
9	7000000	32	256	0.000000	69.209470	3.728507
9	7000000	32	256	0.000000	69.198872	3.729078
10	7000000	32	256	0.000000	69.518741	4.124355
10	7000000	32	256	0.000000	69.518873	4.124348
10	7000000	32	256	0.000000	68.603752	4.179363
11	7000000	32	256	0.000000	69.784304	4.519526
11	7000000	32	256	0.000000	69.067740	4.566416
11	7000000	32	256	0.000000	68.343506	4.614806
12	7000000	32	256	0.000000	70.008280	4.914619
12	7000000	32	256	0.000000	68.455940	5.026065
12	7000000	32	256	0.000000	68.450048	5.026498
13	7000000	32	256	0.000000	70.176041	5.311442
13	7000000	32	256	0.000000	68.624509	5.431529
13	7000000	32	256	0.000000	68.638060	5.430457
14	7000000	32	256	0.000000	70.347057	5.706109
14	7000000	32	256	0.000000	68.791976	5.835099
14	7000000	32	256	0.000000	67.923474	5.909709
15	7000000	32	256	0.000000	70.494569	6.100896
15	7000000	32	256	0.000000	68.905160	6.241623
15	7000000	32	256	0.000000	68.474568	6.280872
16	7000000	32	256	0.000000	70.543644	6.503095
16	7000000	32	256	0.000000	69.062595	6.642554
16	7000000	32	256	0.000000	68.365261	6.710309
17	7000000	32	256	0.000000	70.723037	6.892012
17	7000000	32	256	0.000000	69.153253	7.048461
17	7000000	32	256	0.000000	68.158398	7.151342
18	7000000	32	256	0.000000	70.837650	7.285617
18	7000000	32	256	0.000000	69.248579	7.452803
18	7000000	32	256	0.000000	68.539117	7.529948
19	7000000	32	256	0.000000	70.839797	7.690141
19	7000000	32	256	0.000000	69.336943	7.856822
19	7000000	32	256	0.000000	68.830020	7.914686
20	7000000	32	256	0.000000	70.522093	8.131353
20	7000000	32	256	0.000000	69.411961	8.261400
20	7000000	32	256	0.000000	68.539883	8.366516
21	7000000	32	256	0.000000	70.464525	8.544896
21	7000000	32	256	0.000000	69.166499	8.705255
21	7000000	32	256	0.000000	69.122431	8.710805
22	7000000	32	256	0.000000	70.304846	8.972127
22	7000000	32	256	0.000000	69.173979	9.118805
22	7000000	32	256	0.000000	68.630930	9.190958
23	7000000	32	256	0.000000	70.249449	9.387348
23	7000000	32	256	0.000000	68.844751	9.578886
23	7000000	32	256	0.000000	68.947088	9.564668
24	7000000	32	256	0.000000	70.574198	9.750419
24	7000000	32	256	0.000000	68.878396	9.990477
24	7000000	32	256	0.000000	68.667217	10.021201
2	7000000	32	128	0.000000	31.329737	0.915169
2	7000000	32	128	0.000000	31.496152	0.910333
2	7000000	32	128	0.000000	31.492117	0.910450
3	7000000	32	128	0.000000	33.112478	1.298846
3	7000000	32	128	0.000000	33.135554	1.297941
3	7000000	32	128	0.000000	33.119930	1.298553
4	7000000	32	128	0.000000	34.468419	1.663668
4	7000000	32	128	0.000000	34.436710	1.665200
4	7000000	32	128	0.000000	34.419091	1.666052
5	7000000	32	128	0.000000	35.197219	2.036525
5	7000000	32	128	0.000000	35.271401	2.032241
5	7000000	32	128	0.000000	35.226292	2.034844
6	7000000	32	128	0.000000	35.686858	2.410299
6	7000000	32	128	0.000000	35.691597	2.409979
6	7000000	32	128	0.000000	35.706109	2.409000
7	7000000	32	128	0.000000	36.172144	2.774290
7	7000000	32	128	0.000000	36.135301	2.777118
7	7000000	32	128	0.000000	36.127764	2.777698
8	7000000	32	128	0.000000	36.531896	3.139394
8	7000000	32	128	0.000000	36.551131	3.137741
8	7000000	32	128	0.000000	36.523952	3.140076
9	7000000	32	128	0.000000	36.659468	3.519527
9	7000000	32	128	0.000000	36.662222	3.519263
9	7000000	32	128	0.000000	36.659740	3.519501
10	7000000	32	128	0.000000	36.919290	3.883065
10	7000000	32	128	0.000000	36.922935	3.882682
10	7000000	32	128	0.000000	36.908265	3.884225
11	7000000	32	128	0.000000	37.097623	4.250838
11	7000000	32	128	0.000000	37.131326	4.246980
11	7000000	32	128	0.000000	37.122381	4.248003
12	7000000	32	128	0.000000	37.225426	4.621357
12	7000000	32	128	0.000000	37.213682	4.622816
12	7000000	32	128	0.000000	37.207233	4.623617
13	7000000	32	128	0.000000	37.235891	5.005063
13	7000000	32	128	0.000000	37.155700	5.015866
13	7000000	32	128	0.000000	37.331383	4.992261
14	7000000	32	128	0.000000	37.367127	5.371138
14	7000000	32	128	0.000000	37.325553	5.377121
14	7000000	32	128	0.000000	37.344079	5.374453
15	7000000	32	128	0.000000	37.500065	5.734390
15	7000000	32	128	0.000000	37.519751	5.731381
15	7000000	32	128	0.000000	37.480297	5.737415
16	7000000	32	128	0.000000	37.564727	6.106154
16	7000000	32	128	0.000000	37.606895	6.099307
16	7000000	32	128	0.000000	37.533054	6.111307
17	7000000	32	128	0.000000	37.554531	6.489550
17	7000000	32	128	0.000000	37.569991	6.486879
17	7000000	32	128	0.000000	37.526186	6.494452
18	7000000	32	128	0.000000	37.671807	6.849897
18	7000000	32	128	0.000000	37.682197	6.848008
18	7000000	32	128	0.000000	37.684992	6.847500
19	7000000	32	128	0.000000	37.777374	7.210242
19	7000000	32	128	0.000000	37.809744	7.204069
19	7000000	32	128	0.000000	37.758455	7.213854
20	7000000	32	128	0.000000	37.838983	7.577371
20	7000000	32	128	0.000000	37.835850	7.577998
20	7000000	32	128	0.000000	37.833593	7.578450
21	7000000	32	128	0.000000	37.894211	7.944644
21	7000000	32	128	0.000000	37.885447	7.946481
21	7000000	32	128	0.000000	37.886380	7.946286
22	7000000	32	128	0.000000	37.940335	8.312842
22	7000000	32	128	0.000000	37.934550	8.314109
22	7000000	32	128	0.000000	37.942541	8.312358
23	7000000	32	128	0.000000	37.978679	8.681924
23	7000000	32	128	0.000000	38.008709	8.675064
23	7000000	32	128	0.000000	38.013801	8.673902
24	7000000	32	128	0.000000	38.019090	9.049770
24	7000000	32	128	0.000000	38.020838	9.049354
24	7000000	32	128	0.000000	37.981194	9.058799
25	7000000	32	128	0.000000	38.050946	9.418951
25	7000000	32	128	0.000000	38.053392	9.418346
25	7000000	32	128	0.000000	38.049817	9.419230
26	7000000	32	128	0.000000	38.094298	9.784562
26	7000000	32	128	0.000000	38.083925	9.787227
26	7000000	32	128	0.000000	38.084442	9.787094
27	7000000	32	128	0.000000	38.023939	10.179692
27	7000000	32	128	0.000000	38.051528	10.172312
27	7000000	32	128	0.000000	38.011511	10.183021
28	7000000	32	128	0.000000	38.140997	10.524318
28	7000000	32	128	0.000000	38.141698	10.524125
28	7000000	32	128	0.000000	38.152857	10.521047
29	7000000	32	128	0.000000	38.130071	10.903311
29	7000000	32	128	0.000000	38.165922	10.893068
29	7000000	32	128	0.000000	38.164684	10.893422
30	7000000	32	128	0.000000	38.216949	11.253646
30	7000000	32	128	0.000000	38.216996	11.253632
30	7000000	32	128	0.000000	38.214923	11.254242
31	7000000	32	128	0.000000	38.192226	11.636295
31	7000000	32	128	0.000000	38.187550	11.637720
31	7000000	32	128	0.000000	38.205602	11.632221
32	7000000	32	128	0.000000	38.230883	11.999514
32	7000000	32	128	0.000000	38.222789	12.002055
32	7000000	32	128	0.000000	38.218500	12.003401
33	7000000	32	128	0.000000	38.252097	12.367636
33	7000000	32	128	0.000000	38.244112	12.370218
33	7000000	32	128	0.000000	38.260429	12.364942
34	7000000	32	128	0.000000	38.174840	12.768200
34	7000000	32	128	0.000000	38.247294	12.744013
34	7000000	32	128	0.000000	38.229491	12.749947
35	7000000	32	128	0.000000	38.254119	13.116496
35	7000000	32	128	0.000000	38.259295	13.114722
35	7000000	32	128	0.000000	38.252176	13.117162
36	7000000	32	128	0.000000	38.321628	13.467486
36	7000000	32	128	0.000000	38.333678	13.463253
36	7000000	32	128	0.000000	38.330697	13.464300
37	7000000	32	128	0.000000	38.303368	13.848182
37	7000000	32	128	0.000000	38.324824	13.840429
37	7000000	32	128	0.000000	38.320955	13.841826
38	7000000	32	128	0.000000	38.310044	14.219979
38	7000000	32	128	0.000000	38.315885	14.217811
38	7000000	32	128	0.000000	38.316728	14.217498
39	7000000	32	128	0.000000	38.350505	14.578791
39	7000000	32	128	0.000000	38.353958	14.577479
39	7000000	32	128	0.000000	38.343925	14.581293
40	7000000	32	128	0.000000	38.350990	14.952417
40	7000000	32	128	0.000000	38.346863	14.954026
40	7000000	32	128	0.000000	38.357917	14.949717
41	7000000	32	128	0.000000	38.335591	15.332384
41	7000000	32	128	0.000000	38.315607	15.340381
41	7000000	32	128	0.000000	38.335804	15.332299
42	7000000	32	128	0.000000	38.316365	15.714226
42	7000000	32	128	0.000000	38.314860	15.714843
42	7000000	32	128	0.000000	38.302288	15.720001
43	7000000	32	128	0.000000	38.433748	16.039237
43	7000000	32	128	0.000000	38.446784	16.033799
43	7000000	32	128	0.000000	38.435842	16.038363
44	7000000	32	128	0.000000	38.456636	16.402475
44	7000000	32	128	0.000000	38.466090	16.398443
44	7000000	32	128	0.000000	38.445489	16.407230
45	7000000	32	128	0.000000	38.419635	16.791414
45	7000000	32	128	0.000000	38.411928	16.794783
45	7000000	32	128	0.000000	38.413920	16.793912
46	7000000	32	128	0.000000	38.502306	17.127701
46	7000000	32	128	0.000000	38.491737	17.132404
46	7000000	32	128	0.000000	38.462565	17.145398
47	7000000	32	128	0.000000	38.414685	17.539959
47	7000000	32	128	0.000000	38.385534	17.553279
47	7000000	32	128	0.000000	38.401797	17.545846
48	7000000	32	128	0.000000	38.448606	17.897346
48	7000000	32	128	0.000000	38.386842	17.926143
48	7000000	32	128	0.000000	38.381598	17.928592
