5	4000000	32	256	4	0.000131	130.963277	2.502075	1
5	4000000	32	256	4	0.000131	130.960888	2.502121	1
6	4000000	32	256	1	0.000063	63.337362	1.552070	1
6	4000000	32	256	1	0.000063	63.123212	1.557335	1
6	4000000	32	256	1	0.000063	63.121035	1.557389	1
6	4000000	32	256	2	0.000110	110.005236	1.787260	1
6	4000000	32	256	2	0.000104	104.155567	1.887638	1
6	4000000	32	256	2	0.000104	103.532492	1.898998	1
6	4000000	32	256	3	0.000133	133.315743	2.212132	1
6	4000000	32	256	3	0.000124	123.520281	2.387559	1
6	4000000	32	256	3	0.000124	123.521469	2.387536	1
6	4000000	32	256	4	0.000138	138.208676	2.845089	1
6	4000000	32	256	4	0.000131	131.056471	3.000355	1
6	4000000	32	256	4	0.000131	131.053965	3.000413	1
7	4000000	32	256	1	0.000064	64.269559	1.784484	1
7	4000000	32	256	1	0.000064	63.728072	1.799646	1
7	4000000	32	256	1	0.000064	63.729697	1.799601	1
7	4000000	32	256	2	0.000111	110.742775	2.071250	1
7	4000000	32	256	2	0.000103	103.388013	2.218594	1
7	4000000	32	256	2	0.000103	103.370894	2.218961	1
7	4000000	32	256	3	0.000132	132.256614	2.601488	1
7	4000000	32	256	3	0.000124	124.194258	2.770370	1
7	4000000	32	256	3	0.000124	124.192255	2.770414	1
8	4000000	32	256	1	0.000065	64.918953	2.019010	1
8	4000000	32	256	1	0.000064	64.190457	2.041923	1
8	4000000	32	256	1	0.000063	63.132280	2.076149	1
8	4000000	32	256	2	0.000111	110.826494	2.365355	1
8	4000000	32	256	2	0.000104	104.001668	2.520575	1
8	4000000	32	256	2	0.000103	103.167655	2.540951	1
8	4000000	32	256	3	0.000131	131.224968	2.996503	1
8	4000000	32	256	3	0.000125	124.710815	3.153022	1
8	4000000	32	256	3	0.000125	124.706991	3.153119	1
9	4000000	32	256	1	0.000065	64.774499	2.276451	1
9	4000000	32	256	1	0.000065	64.551968	2.284299	1
9	4000000	32	256	1	0.000063	63.482764	2.322772	1
9	4000000	32	256	2	0.000110	109.809493	2.685669	1
9	4000000	32	256	2	0.000104	104.383444	2.825276	1
9	4000000	32	256	2	0.000103	103.251837	2.856240	1
10	4000000	32	256	1	0.000065	64.844663	2.526654	1
10	4000000	32	256	1	0.000065	64.843078	2.526715	1
10	4000000	32	256	1	0.000065	64.574981	2.537206	1
10	4000000	32	256	2	0.000109	109.350193	2.996611	1
10	4000000	32	256	2	0.000104	104.310159	3.141401	1
10	4000000	32	256	2	0.000104	103.700345	3.159874	1
11	4000000	32	256	1	0.000065	65.082537	2.769161	1
11	4000000	32	256	1	0.000065	65.084585	2.769073	1
11	4000000	32	256	1	0.000063	63.443442	2.840703	1
11	4000000	32	256	2	0.000109	108.954112	3.308255	1
11	4000000	32	256	2	0.000104	104.073391	3.463402	1
11	4000000	32	256	2	0.000104	104.075782	3.463323	1
12	4000000	32	256	1	0.000065	65.284695	3.011548	1
12	4000000	32	256	1	0.000065	65.282557	3.011647	1
12	4000000	32	256	1	0.000063	62.993982	3.121060	1
12	4000000	32	256	2	0.000108	107.863242	3.645505	1
12	4000000	32	256	2	0.000104	104.391826	3.766732	1
12	4000000	32	256	2	0.000104	104.387828	3.766876	1
13	4000000	32	256	1	0.000065	65.454678	3.254038	1
13	4000000	32	256	1	0.000065	64.725166	3.290714	1
13	4000000	32	256	1	0.000063	63.160406	3.372239	1
14	4000000	32	256	1	0.000066	65.849816	3.483320	1
14	4000000	32	256	1	0.000064	63.908256	3.589145	1
14	4000000	32	256	1	0.000064	63.817803	3.594232	1
15	4000000	32	256	1	0.000066	65.727976	3.739047	1
15	4000000	32	256	1	0.000063	63.426883	3.874698	1
15	4000000	32	256	1	0.000063	63.425852	3.874761	1
16	4000000	32	256	1	0.000066	65.516442	4.001194	1
16	4000000	32	256	1	0.000064	64.349813	4.073734	1
16	4000000	32	256	1	0.000064	63.734308	4.113075	1
17	4000000	32	256	1	0.000066	65.938350	4.224067	1
17	4000000	32	256	1	0.000064	63.629846	4.377317	1
17	4000000	32	256	1	0.000064	63.901469	4.358710	1
18	4000000	32	256	1	0.000066	65.517701	4.501257	1
18	4000000	32	256	1	0.000064	63.716189	4.628525	1
18	4000000	32	256	1	0.000063	63.017226	4.679863	1
19	4000000	32	256	1	0.000066	66.031056	4.714388	1
19	4000000	32	256	1	0.000064	63.914716	4.870490	1
19	4000000	32	256	1	0.000064	63.791575	4.879892	1
20	4000000	32	256	1	0.000065	65.200023	5.025765	1
20	4000000	32	256	1	0.000064	63.859732	5.131246	1
20	4000000	32	256	1	0.000064	63.634473	5.149410	1
21	4000000	32	256	1	0.000066	65.667818	5.239461	1
21	4000000	32	256	1	0.000064	64.117058	5.366185	1
21	4000000	32	256	1	0.000064	63.912270	5.383379	1
22	4000000	32	256	1	0.000065	64.877046	5.555863	1
22	4000000	32	256	1	0.000064	63.980142	5.633748	1
22	4000000	32	256	1	0.000064	63.665235	5.661614	1
23	4000000	32	256	1	0.000065	65.486424	5.754353	1
23	4000000	32	256	1	0.000064	64.271619	5.863117	1
23	4000000	32	256	1	0.000064	64.015087	5.886612	1
24	4000000	32	256	1	0.000065	64.731388	6.074580	1
24	4000000	32	256	1	0.000064	64.079414	6.136386	1
24	4000000	32	256	1	0.000063	63.386123	6.203503	1
2	4000000	32	128	1	0.000029	29.273820	0.559681	1
2	4000000	32	128	1	0.000029	29.262606	0.559895	1
2	4000000	32	128	1	0.000029	28.968698	0.565576	1
2	4000000	32	128	2	0.000052	52.380747	0.625573	1
2	4000000	32	128	2	0.000053	53.183512	0.616131	1
2	4000000	32	128	2	0.000054	53.546115	0.611958	1
2	4000000	32	128	3	0.000074	74.076111	0.663534	1
2	4000000	32	128	3	0.000074	73.604578	0.667785	1
2	4000000	32	128	3	0.000074	74.223413	0.662217	1
2	4000000	32	128	4	0.000091	90.545870	0.723788	1
2	4000000	32	128	4	0.000092	91.727577	0.714463	1
2	4000000	32	128	4	0.000091	91.393826	0.717073	1
2	4000000	32	128	5	0.000111	111.116764	0.737242	1
2	4000000	32	128	5	0.000113	112.888079	0.725674	1
2	4000000	32	128	5	0.000112	112.400264	0.728824	1
2	4000000	32	128	6	0.000120	120.422165	0.816328	1
2	4000000	32	128	6	0.000121	121.040102	0.812161	1
2	4000000	32	128	6	0.000121	120.968692	0.812640	1
2	4000000	32	128	7	0.000099	99.127803	1.156971	1
2	4000000	32	128	7	0.000099	99.053632	1.157837	1
2	4000000	32	128	7	0.000099	99.032854	1.158080	1
2	4000000	32	128	8	0.000112	112.168992	1.168523	1
2	4000000	32	128	8	0.000112	112.048487	1.169779	1
2	4000000	32	128	8	0.000111	110.985977	1.180978	1
3	4000000	32	128	1	0.000031	31.491781	0.780394	1
3	4000000	32	128	1	0.000032	31.524052	0.779595	1
3	4000000	32	128	1	0.000031	31.473039	0.780859	1
3	4000000	32	128	2	0.000056	56.200913	0.874577	1
3	4000000	32	128	2	0.000056	55.676221	0.882819	1
3	4000000	32	128	2	0.000057	56.603882	0.868350	1
3	4000000	32	128	3	0.000078	77.911099	0.946309	1
3	4000000	32	128	3	0.000078	77.849911	0.947053	1
3	4000000	32	128	3	0.000078	77.936344	0.946003	1
3	4000000	32	128	4	0.000098	98.486486	0.998147	1
3	4000000	32	128	4	0.000099	99.146448	0.991503	1
3	4000000	32	128	4	0.000097	96.689996	1.016693	1
3	4000000	32	128	5	0.000113	113.091612	1.086553	1
3	4000000	32	128	5	0.000112	112.130926	1.095862	1
3	4000000	32	128	5	0.000112	112.139220	1.095781	1
3	4000000	32	128	6	0.000121	121.090520	1.217734	1
3	4000000	32	128	6	0.000122	122.040623	1.208253	1
3	4000000	32	128	6	0.000121	121.360732	1.215022	1
3	4000000	32	128	7	0.000101	101.029919	1.702783	1
3	4000000	32	128	7	0.000100	100.058755	1.719310	1
3	4000000	32	128	7	0.000100	100.040551	1.719623	1
3	4000000	32	128	8	0.000117	117.388305	1.674852	1
3	4000000	32	128	8	0.000112	112.309269	1.750595	1
3	4000000	32	128	8	0.000112	112.153554	1.753025	1
4	4000000	32	128	1	0.000033	32.644454	1.003785	1
4	4000000	32	128	1	0.000033	32.644059	1.003797	1
4	4000000	32	128	1	0.000033	32.645480	1.003753	1
4	4000000	32	128	2	0.000058	57.548226	1.138801	1
4	4000000	32	128	2	0.000058	58.364549	1.122873	1
4	4000000	32	128	2	0.000057	57.134216	1.147053	1
4	4000000	32	128	3	0.000080	80.183530	1.225987	1
4	4000000	32	128	3	0.000079	79.331830	1.239150	1
4	4000000	32	128	3	0.000080	80.400605	1.222677	1
4	4000000	32	128	4	0.000103	103.009159	1.272431	1
4	4000000	32	128	4	0.000101	101.111584	1.296310	1
4	4000000	32	128	4	0.000102	101.699946	1.288811	1
4	4000000	32	128	5	0.000114	114.411711	1.432021	1
4	4000000	32	128	5	0.000110	110.112125	1.487938	1
4	4000000	32	128	5	0.000109	108.867805	1.504944	1
4	4000000	32	128	6	0.000121	121.110148	1.623382	1
4	4000000	32	128	6	0.000120	119.674566	1.642855	1
4	4000000	32	128	6	0.000113	113.022600	1.739546	1
4	4000000	32	128	7	0.000102	101.535332	2.259076	1
4	4000000	32	128	7	0.000098	97.710045	2.347517	1
4	4000000	32	128	7	0.000097	97.109769	2.362028	1
4	4000000	32	128	8	0.000118	118.128832	2.219136	1
4	4000000	32	128	8	0.000112	111.683908	2.347196	1
4	4000000	32	128	8	0.000112	112.278367	2.334769	1
5	4000000	32	128	1	0.000033	33.297614	1.230118	1
5	4000000	32	128	1	0.000033	33.300839	1.229999	1
5	4000000	32	128	1	0.000033	33.298629	1.230081	1
5	4000000	32	128	2	0.000059	58.685890	1.395906	1
5	4000000	32	128	2	0.000058	58.480463	1.400810	1
5	4000000	32	128	2	0.000058	58.284412	1.405522	1
5	4000000	32	128	3	0.000080	79.730519	1.541192	1
5	4000000	32	128	3	0.000080	80.200902	1.532152	1
5	4000000	32	128	3	0.000080	80.322268	1.529837	1
5	4000000	32	128	4	0.000104	104.460373	1.568442	1
5	4000000	32	128	4	0.000103	103.454762	1.583687	1
5	4000000	32	128	4	0.000102	102.231824	1.602632	1
5	4000000	32	128	5	0.000112	112.406075	1.821966	1
5	4000000	32	128	5	0.000110	109.539167	1.869651	1
5	4000000	32	128	5	0.000109	108.527000	1.887088	1
5	4000000	32	128	6	0.000123	122.662810	2.003541	1
5	4000000	32	128	6	0.000114	113.554298	2.164251	1
5	4000000	32	128	6	0.000115	115.018923	2.136692	1
5	4000000	32	128	7	0.000102	101.921063	2.813157	1
5	4000000	32	128	7	0.000097	97.417867	2.943197	1
5	4000000	32	128	7	0.000097	97.248641	2.948319	1
5	4000000	32	128	8	0.000120	119.551497	2.740911	1
5	4000000	32	128	8	0.000114	113.830252	2.878672	1
5	4000000	32	128	8	0.000114	113.752928	2.880629	1
6	4000000	32	128	1	0.000034	33.690762	1.458916	1
6	4000000	32	128	1	0.000034	33.696065	1.458687	1
6	4000000	32	128	1	0.000034	33.692631	1.458835	1
6	4000000	32	128	2	0.000059	59.491423	1.652406	1
6	4000000	32	128	2	0.000060	59.910012	1.640861	1
6	4000000	32	128	2	0.000060	60.136745	1.634674	1
6	4000000	32	128	3	0.000081	81.410911	1.811256	1
6	4000000	32	128	3	0.000081	81.167575	1.816686	1
6	4000000	32	128	3	0.000081	81.161293	1.816827	1
6	4000000	32	128	4	0.000105	105.281247	1.867455	1
6	4000000	32	128	4	0.000105	104.911832	1.874031	1
6	4000000	32	128	4	0.000101	100.965891	1.947271	1
6	4000000	32	128	5	0.000117	116.580633	2.108069	1
6	4000000	32	128	5	0.000110	110.069698	2.232767	1
6	4000000	32	128	5	0.000109	109.391787	2.246604	1
6	4000000	32	128	6	0.000123	123.422207	2.389457	1
6	4000000	32	128	6	0.000114	114.386816	2.578199	1
6	4000000	32	128	6	0.000115	115.410475	2.555331	1
6	4000000	32	128	7	0.000100	100.090165	3.437541	1
6	4000000	32	128	7	0.000098	98.062387	3.508624	1
6	4000000	32	128	7	0.000096	95.678865	3.596029	1
6	4000000	32	128	8	0.000118	118.373547	3.321823	1
6	4000000	32	128	8	0.000114	113.838293	3.454163	1
6	4000000	32	128	8	0.000114	113.980629	3.449849	1
7	4000000	32	128	1	0.000034	33.910644	1.691032	1
7	4000000	32	128	1	0.000034	34.026090	1.685295	1
7	4000000	32	128	1	0.000034	34.022482	1.685474	1
7	4000000	32	128	2	0.000060	59.909978	1.914339	1
7	4000000	32	128	2	0.000060	59.651411	1.922637	1
7	4000000	32	128	2	0.000060	59.543486	1.926122	1
7	4000000	32	128	3	0.000082	81.545595	2.109642	1
7	4000000	32	128	3	0.000081	81.448049	2.112168	1
7	4000000	32	128	3	0.000081	81.447898	2.112172	1
7	4000000	32	128	4	0.000106	106.393092	2.155929	1
7	4000000	32	128	4	0.000102	101.994879	2.248897	1
7	4000000	32	128	4	0.000101	101.289322	2.264562	1
7	4000000	32	128	5	0.000115	115.421263	2.484118	1
7	4000000	32	128	5	0.000110	110.222307	2.601288	1
7	4000000	32	128	5	0.000108	108.303898	2.647365	1
7	4000000	32	128	6	0.000122	122.321008	2.812796	1
7	4000000	32	128	6	0.000115	115.109516	2.989014	1
7	4000000	32	128	6	0.000115	115.112581	2.988935	1
8	4000000	32	128	1	0.000034	34.245432	1.913715	1
8	4000000	32	128	1	0.000034	34.242820	1.913861	1
8	4000000	32	128	1	0.000034	34.247171	1.913618	1
8	4000000	32	128	2	0.000061	60.775846	2.156646	1
8	4000000	32	128	2	0.000060	60.033973	2.183297	1
8	4000000	32	128	2	0.000060	59.944834	2.186544	1
8	4000000	32	128	3	0.000082	82.315921	2.388457	1
8	4000000	32	128	3	0.000082	81.653338	2.407838	1
8	4000000	32	128	3	0.000081	80.787476	2.433645	1
8	4000000	32	128	4	0.000106	106.186382	2.468716	1
8	4000000	32	128	4	0.000102	102.135898	2.566620	1
8	4000000	32	128	4	0.000100	100.415189	2.610601	1
8	4000000	32	128	5	0.000114	113.511879	2.886746	1
8	4000000	32	128	5	0.000108	108.198124	3.028518	1
8	4000000	32	128	5	0.000107	107.018095	3.061912	1
8	4000000	32	128	6	0.000121	120.792824	3.255293	1
8	4000000	32	128	6	0.000116	115.652105	3.399990	1
8	4000000	32	128	6	0.000116	115.699992	3.398583	1
9	4000000	32	128	1	0.000034	34.436339	2.140994	1
9	4000000	32	128	1	0.000034	34.433850	2.141149	1
9	4000000	32	128	1	0.000034	34.437890	2.140898	1
9	4000000	32	128	2	0.000061	61.006863	2.417040	1
9	4000000	32	128	2	0.000061	60.640802	2.431630	1
9	4000000	32	128	2	0.000061	60.685048	2.429857	1
9	4000000	32	128	3	0.000083	82.756401	2.672712	1
9	4000000	32	128	3	0.000083	82.601798	2.677714	1
9	4000000	32	128	3	0.000080	79.858132	2.769712	1
9	4000000	32	128	4	0.000105	105.036983	2.807697	1
9	4000000	32	128	4	0.000102	101.796941	2.897062	1
9	4000000	32	128	4	0.000101	101.226011	2.913401	1
9	4000000	32	128	5	0.000113	113.463738	3.248968	1
9	4000000	32	128	5	0.000108	108.445637	3.399307	1
9	4000000	32	128	5	0.000109	109.241657	3.374537	1
10	4000000	32	128	1	0.000035	34.582893	2.368801	1
10	4000000	32	128	1	0.000035	34.581699	2.368883	1
10	4000000	32	128	1	0.000035	34.579642	2.369024	1
10	4000000	32	128	2	0.000061	61.112794	2.680944	1
10	4000000	32	128	2	0.000061	61.321203	2.671833	1
10	4000000	32	128	2	0.000061	61.202303	2.677023	1
10	4000000	32	128	3	0.000083	82.810871	2.967726	1
10	4000000	32	128	3	0.000081	81.369853	3.020283	1
10	4000000	32	128	3	0.000080	79.543722	3.089622	1
10	4000000	32	128	4	0.000106	105.825990	3.096404	1
10	4000000	32	128	4	0.000101	101.252337	3.236271	1
10	4000000	32	128	4	0.000101	101.151755	3.239489	1
11	4000000	32	128	1	0.000035	34.717144	2.595605	1
11	4000000	32	128	1	0.000035	34.665958	2.599438	1
11	4000000	32	128	1	0.000035	34.711453	2.596031	1
11	4000000	32	128	2	0.000062	61.587305	2.926317	1
11	4000000	32	128	2	0.000061	60.987836	2.955081	1
11	4000000	32	128	2	0.000061	60.865412	2.961025	1
11	4000000	32	128	3	0.000083	83.495372	3.237736	1
11	4000000	32	128	3	0.000081	81.420477	3.320246	1
11	4000000	32	128	3	0.000079	78.823144	3.429653	1
11	4000000	32	128	4	0.000106	105.903510	3.403551	1
11	4000000	32	128	4	0.000102	102.215199	3.526364	1
11	4000000	32	128	4	0.000101	101.460441	3.552596	1
12	4000000	32	128	1	0.000035	34.789578	2.825674	1
12	4000000	32	128	1	0.000035	34.790224	2.825621	1
12	4000000	32	128	1	0.000035	34.793766	2.825334	1
12	4000000	32	128	2	0.000062	61.780141	3.182382	1
12	4000000	32	128	2	0.000061	60.800801	3.233642	1
12	4000000	32	128	2	0.000061	61.099615	3.217827	1
12	4000000	32	128	3	0.000084	84.062781	3.508235	1
12	4000000	32	128	3	0.000081	81.044551	3.638887	1
12	4000000	32	128	3	0.000081	80.762268	3.651606	1
12	4000000	32	128	4	0.000105	104.904288	3.748331	1
12	4000000	32	128	4	0.000102	101.795671	3.862797	1
12	4000000	32	128	4	0.000101	100.628560	3.907598	1
13	4000000	32	128	1	0.000035	34.882241	3.053015	1
13	4000000	32	128	1	0.000035	34.885555	3.052725	1
13	4000000	32	128	1	0.000035	34.881409	3.053088	1
13	4000000	32	128	2	0.000062	61.712059	3.451384	1
13	4000000	32	128	2	0.000061	61.086698	3.486717	1
13	4000000	32	128	2	0.000061	60.777160	3.504474	1
13	4000000	32	128	3	0.000083	82.946893	3.851718	1
13	4000000	32	128	3	0.000081	80.606779	3.963538	1
13	4000000	32	128	3	0.000080	79.803292	4.003444	1
14	4000000	32	128	1	0.000035	34.957767	3.280759	1
14	4000000	32	128	1	0.000035	34.958604	3.280680	1
14	4000000	32	128	1	0.000035	34.956604	3.280868	1
14	4000000	32	128	2	0.000063	62.617941	3.663104	1
14	4000000	32	128	2	0.000063	62.524093	3.668602	1
14	4000000	32	128	2	0.000062	61.937131	3.703368	1
14	4000000	32	128	3	0.000082	82.448685	4.173068	1
14	4000000	32	128	3	0.000081	80.502374	4.273961	1
14	4000000	32	128	3	0.000080	80.089194	4.296010	1
15	4000000	32	128	1	0.000035	35.024523	3.508399	1
15	4000000	32	128	1	0.000035	35.018614	3.508991	1
15	4000000	32	128	1	0.000035	35.023497	3.508502	1
15	4000000	32	128	2	0.000063	62.840224	3.910871	1
15	4000000	32	128	2	0.000062	62.049868	3.960685	1
15	4000000	32	128	2	0.000062	62.055307	3.960338	1
15	4000000	32	128	3	0.000082	81.955553	4.498048	1
15	4000000	32	128	3	0.000081	80.924946	4.555332	1
15	4000000	32	128	3	0.000080	79.525318	4.635505	1
16	4000000	32	128	1	0.000035	35.065412	3.737928	1
16	4000000	32	128	1	0.000035	35.063240	3.738160	1
16	4000000	32	128	1	0.000035	35.059984	3.738507	1
16	4000000	32	128	2	0.000063	62.669256	4.182976	1
16	4000000	32	128	2	0.000063	62.881778	4.168839	1
16	4000000	32	128	2	0.000062	61.714933	4.247659	1
16	4000000	32	128	3	0.000082	82.202059	4.783530	1
16	4000000	32	128	3	0.000080	80.252258	4.899750	1
16	4000000	32	128	3	0.000080	79.537515	4.943780	1
17	4000000	32	128	1	0.000035	35.117954	3.965607	1
17	4000000	32	128	1	0.000035	35.112061	3.966272	1
