2	4000000	32	512	143.917488	107.938116	0.910744	1
2	4000000	32	512	143.902569	107.926927	0.910839	1
2	4000000	32	512	143.867458	107.900593	0.911061	1
3	4000000	32	512	150.757962	113.068471	1.304130	1
3	4000000	32	512	150.716458	113.037343	1.304489	1
3	4000000	32	512	150.712593	113.034445	1.304523	1
4	4000000	32	512	154.421693	115.816270	1.697585	1
4	4000000	32	512	154.398811	115.799108	1.697837	1
4	4000000	32	512	154.328840	115.746630	1.698607	1
5	4000000	32	512	156.674531	117.505898	2.091469	1
5	4000000	32	512	156.608061	117.456046	2.092357	1
5	4000000	32	512	156.502238	117.376679	2.093772	1
6	4000000	32	512	158.049281	118.536961	2.487933	1
6	4000000	32	512	157.998566	118.498925	2.488731	1
6	4000000	32	512	157.041636	117.781227	2.503896	1
7	4000000	32	512	158.163661	118.622746	2.900489	1
7	4000000	32	512	158.597587	118.948190	2.892553	1
7	4000000	32	512	158.112675	118.584507	2.901425	1
8	4000000	32	512	158.978618	119.233963	3.297852	1
8	4000000	32	512	158.897816	119.173362	3.299529	1
8	4000000	32	512	158.898580	119.173935	3.299513	1
2	4000000	32	256	106.656311	79.992233	0.614460	1
2	4000000	32	256	106.651671	79.988753	0.614486	1
2	4000000	32	256	106.644118	79.983089	0.614530	1
3	4000000	32	256	112.598120	84.448590	0.873052	1
3	4000000	32	256	112.588312	84.441234	0.873128	1
3	4000000	32	256	112.581544	84.436158	0.873180	1
4	4000000	32	256	115.890750	86.918063	1.130996	1
4	4000000	32	256	115.890413	86.917809	1.131000	1
4	4000000	32	256	115.888549	86.916412	1.131018	1
5	4000000	32	256	118.007519	88.505639	1.388386	1
5	4000000	32	256	118.002456	88.501842	1.388446	1
5	4000000	32	256	117.996532	88.497399	1.388515	1
6	4000000	32	256	119.479636	89.609727	1.645536	1
6	4000000	32	256	119.478378	89.608783	1.645553	1
6	4000000	32	256	119.477305	89.607979	1.645568	1
7	4000000	32	256	120.572364	90.429273	1.902393	1
7	4000000	32	256	120.575234	90.431426	1.902348	1
7	4000000	32	256	120.574430	90.430822	1.902360	1
8	4000000	32	256	121.414233	91.060675	2.159088	1
8	4000000	32	256	121.412462	91.059346	2.159119	1
8	4000000	32	256	121.415372	91.061529	2.159068	1
9	4000000	32	256	122.083274	91.562456	2.415663	1
9	4000000	32	256	122.082547	91.561910	2.415677	1
9	4000000	32	256	122.083188	91.562391	2.415664	1
10	4000000	32	256	122.626753	91.970065	2.672174	1
10	4000000	32	256	122.626036	91.969527	2.672189	1
10	4000000	32	256	122.622328	91.966746	2.672270	1
