3840	4	30	32	0.190779	2.289348
3840	4	30	32	0.117763	1.413150
3840	4	30	32	0.126050	1.512605
7680	8	30	32	0.361991	4.343892
7680	8	30	32	0.324763	3.897158
7680	8	30	32	0.178704	2.144453
11520	12	30	32	0.480000	5.760000
11520	12	30	32	0.499306	5.991678
11520	12	30	32	0.487805	5.853659
15360	16	30	32	0.328767	3.945205
15360	16	30	32	0.596273	7.155279
15360	16	30	32	0.605296	7.263556
19200	20	30	32	0.727273	8.727272
19200	20	30	32	0.694444	8.333334
19200	20	30	32	0.841515	10.098176
23040	24	30	32	0.570523	6.846276
23040	24	30	32	0.805369	9.664429
23040	24	30	32	0.841121	10.093458
26880	28	30	32	0.906149	10.873786
26880	28	30	32	0.688525	8.262295
26880	28	30	32	0.915033	10.980392
30720	32	30	32	1.069042	12.828507
30720	32	30	32	0.768000	9.216000
30720	32	30	32	1.030043	12.360516
34560	36	30	32	1.089808	13.077700
34560	36	30	32	1.115703	13.388431
34560	36	30	32	0.656535	7.878419
38400	40	30	32	1.202405	14.428858
38400	40	30	32	1.224490	14.693878
38400	40	30	32	1.171875	14.062500
7680	4	60	32	0.358744	4.304933
7680	4	60	32	0.342857	4.114286
7680	4	60	32	0.360902	4.330827
15360	8	60	32	0.691643	8.299712
15360	8	60	32	0.697674	8.372093
15360	8	60	32	0.737327	8.847926
23040	12	60	32	0.965147	11.581770
23040	12	60	32	0.998613	11.983356
23040	12	60	32	0.972973	11.675675
30720	16	60	32	1.245136	14.941634
30720	16	60	32	0.652174	7.826087
30720	16	60	32	1.213653	14.563843
38400	20	60	32	1.556420	18.677044
38400	20	60	32	1.396973	16.763680
38400	20	60	32	1.079137	12.949640
46080	24	60	32	1.696113	20.353357
46080	24	60	32	1.724551	20.694611
46080	24	60	32	1.674419	20.093025
53760	28	60	32	1.887640	22.651686
53760	28	60	32	1.911263	22.935152
53760	28	60	32	1.860465	22.325583
61440	32	60	32	1.218274	14.619289
61440	32	60	32	1.039524	12.474283
61440	32	60	32	1.465649	17.587788
69120	36	60	32	1.671827	20.061922
69120	36	60	32	1.616766	19.401197
69120	36	60	32	1.653905	19.846861
76800	40	60	32	1.637108	19.645292
76800	40	60	32	1.643836	19.726027
76800	40	60	32	1.643836	19.726027
11520	4	90	32	0.519481	6.233767
11520	4	90	32	0.559876	6.718507
11520	4	90	32	0.226843	2.722117
23040	8	90	32	1.095890	13.150685
23040	8	90	32	1.012658	12.151899
