1920	4	15	32	0.092736	1.112828
1920	4	15	32	0.094192	1.130298
1920	4	15	32	0.093313	1.119751
3840	8	15	32	0.176991	2.123894
3840	8	15	32	0.181543	2.178517
3840	8	15	32	0.182094	2.185129
5760	12	15	32	0.253879	3.046544
5760	12	15	32	0.251748	3.020979
5760	12	15	32	0.253879	3.046544
7680	16	15	32	0.325203	3.902439
7680	16	15	32	0.318725	3.824702
7680	16	15	32	0.322581	3.870968
9600	20	15	32	0.380711	4.568528
9600	20	15	32	0.368550	4.422604
9600	20	15	32	0.376412	4.516938
11520	24	15	32	0.442804	5.313653
11520	24	15	32	0.434783	5.217391
11520	24	15	32	0.436364	5.236364
13440	28	15	32	0.488941	5.867288
13440	28	15	32	0.488941	5.867288
13440	28	15	32	0.486674	5.840093
15360	32	15	32	0.552359	6.628308
15360	32	15	32	0.542986	6.515838
15360	32	15	32	0.532741	6.392897
17280	36	15	32	0.576923	6.923077
17280	36	15	32	0.582524	6.990291
17280	36	15	32	0.586319	7.035830
19200	40	15	32	0.623701	7.484408
19200	40	15	32	0.623701	7.484408
19200	40	15	32	0.619195	7.430341
3840	4	30	32	0.182648	2.191781
3840	4	30	32	0.185471	2.225657
3840	4	30	32	0.188383	2.260597
7680	8	30	32	0.338028	4.056338
7680	8	30	32	0.347323	4.167872
7680	8	30	32	0.358744	4.304933
11520	12	30	32	0.507757	6.093089
11520	12	30	32	0.504909	6.058906
11520	12	30	32	0.504202	6.050420
15360	16	30	32	0.646030	7.752355
15360	16	30	32	0.635762	7.629139
15360	16	30	32	0.648649	7.783784
19200	20	30	32	0.768246	9.218950
19200	20	30	32	0.760456	9.125475
19200	20	30	32	0.768246	9.218950
23040	24	30	32	0.876979	10.523751
23040	24	30	32	0.883436	10.601227
23040	24	30	32	0.875912	10.510949
26880	28	30	32	0.990566	11.886793
26880	28	30	32	0.971098	11.653179
26880	28	30	32	0.983607	11.803279
30720	32	30	32	1.084746	13.016950
30720	32	30	32	1.075028	12.900335
30720	32	30	32	1.088435	13.061224
34560	36	30	32	1.132076	13.584907
34560	36	30	32	1.145281	13.743372
34560	36	30	32	1.156317	13.875803
38400	40	30	32	1.248699	14.984391
38400	40	30	32	1.237113	14.845361
38400	40	30	32	1.212121	14.545455
7680	4	60	32	0.370943	4.451313
7680	4	60	32	0.373250	4.479005
7680	4	60	32	0.380349	4.564184
15360	8	60	32	0.701754	8.421052
15360	8	60	32	0.713224	8.558692
15360	8	60	32	0.715350	8.584203
23040	12	60	32	0.786885	9.442623
23040	12	60	32	1.012658	12.151899
23040	12	60	32	1.008403	12.100841
30720	16	60	32	1.300813	15.609756
30720	16	60	32	1.280000	15.360000
30720	16	60	32	1.292059	15.504710
38400	20	60	32	1.554404	18.652851
38400	20	60	32	1.492537	17.910448
38400	20	60	32	1.526718	18.320612
46080	24	60	32	1.775586	21.307028
46080	24	60	32	1.706161	20.473934
46080	24	60	32	1.795511	21.546135
53760	28	60	32	1.944444	23.333332
53760	28	60	32	1.985816	23.829788
53760	28	60	32	1.969519	23.634233
61440	32	60	32	2.147651	25.771812
61440	32	60	32	2.109890	25.318680
61440	32	60	32	2.133333	25.600000
69120	36	60	32	2.330097	27.961164
69120	36	60	32	2.330097	27.961164
69120	36	60	32	2.320086	27.841032
76800	40	60	32	1.779096	21.349146
76800	40	60	32	1.808591	21.703091
76800	40	60	32	1.796407	21.556885
11520	4	90	32	0.563380	6.760564
11520	4	90	32	0.547945	6.575343
11520	4	90	32	0.556414	6.676971
23040	8	90	32	1.074627	12.895523
23040	8	90	32	1.079460	12.953524
23040	8	90	32	1.077844	12.934132
34560	12	90	32	1.506276	18.075314
34560	12	90	32	1.497919	17.975035
34560	12	90	32	1.523272	18.279266
46080	16	90	32	1.964529	23.574352
46080	16	90	32	1.899736	22.796833
46080	16	90	32	1.927711	23.132530
57600	20	90	32	2.290076	27.480915
57600	20	90	32	2.295918	27.551022
57600	20	90	32	2.298851	27.586206
69120	24	90	32	2.637363	31.648352
69120	24	90	32	2.666667	32.000000
69120	24	90	32	2.656827	31.881918
80640	28	90	32	2.320442	27.845304
80640	28	90	32	2.331175	27.974098
80640	28	90	32	2.295082	27.540983
92160	32	90	32	2.493507	29.922079
92160	32	90	32	2.519685	30.236221
92160	32	90	32	2.455243	29.462917
103680	36	90	32	2.553191	30.638298
103680	36	90	32	2.617124	31.405493
103680	36	90	32	2.615012	31.380146
115200	40	90	32	2.633504	31.602047
115200	40	90	32	2.688574	32.262882
115200	40	90	32	2.670623	32.047478
15360	4	120	32	0.755906	9.070867
15360	4	120	32	0.746501	8.958010
15360	4	120	32	0.732824	8.793894
30720	8	120	32	1.432836	17.194031
30720	8	120	32	1.405564	16.866764
30720	8	120	32	1.389291	16.671490
46080	12	120	32	2.048364	24.580370
46080	12	120	32	2.042553	24.510637
46080	12	120	32	1.598224	19.178690
61440	16	120	32	2.573727	30.884718
61440	16	120	32	2.594594	31.135136
61440	16	120	32	2.619373	31.432470
76800	20	120	32	2.611534	31.338409
76800	20	120	32	2.564102	30.769230
76800	20	120	32	2.545069	30.540827
92160	24	120	32	2.829077	33.948921
92160	24	120	32	2.823529	33.882355
92160	24	120	32	2.807018	33.684208
107520	28	120	32	3.037975	36.455696
107520	28	120	32	3.079743	36.956917
107520	28	120	32	3.093923	37.127071
122880	32	120	32	3.218776	38.625313
122880	32	120	32	3.282051	39.384617
122880	32	120	32	3.298969	39.587627
138240	36	120	32	3.409629	40.915550
138240	36	120	32	3.270250	39.242996
138240	36	120	32	3.434022	41.208267
153600	40	120	32	2.845287	34.143448
153600	40	120	32	2.826855	33.922260
153600	40	120	32	2.828521	33.942253
26880	4	210	32	1.240768	14.889218
26880	4	210	32	1.255605	15.067265
26880	4	210	32	1.189802	14.277619
53760	8	210	32	2.231076	26.772909
53760	8	210	32	2.264151	27.169811
53760	8	210	32	2.210526	26.526314
80640	12	210	32	3.122677	37.472122
80640	12	210	32	3.103448	37.241375
80640	12	210	32	3.122677	37.472122
107520	16	210	32	3.766816	45.201794
107520	16	210	32	3.788050	45.456596
107520	16	210	32	3.809524	45.714283
134400	20	210	32	4.375000	52.500000
134400	20	210	32	4.334365	52.012383
134400	20	210	32	4.407135	52.885628
161280	24	210	32	4.137931	49.655174
161280	24	210	32	4.161849	49.942196
161280	24	210	32	4.196503	50.358040
188160	28	210	32	4.326711	51.920532
188160	28	210	32	4.295106	51.541275
188160	28	210	32	4.342688	52.112263
215040	32	210	32	4.534413	54.412956
215040	32	210	32	4.534413	54.412956
215040	32	210	32	4.565217	54.782608
241920	36	210	32	4.115406	49.384865
241920	36	210	32	4.126637	49.519653
241920	36	210	32	4.021276	48.255322
268800	40	210	32	3.488372	41.860466
268800	40	210	32	3.545800	42.549595
268800	40	210	32	3.559322	42.711864
3840	4	15	64	0.187793	2.253521
3840	4	15	64	0.188976	2.267717
3840	4	15	64	0.188088	2.257053
7680	8	15	64	0.350365	4.204380
7680	8	15	64	0.355030	4.260355
7680	8	15	64	0.350877	4.210526
11520	12	15	64	0.504202	6.050420
11520	12	15	64	0.509915	6.118980
11520	12	15	64	0.501393	6.016713
15360	16	15	64	0.633245	7.598944
15360	16	15	64	0.648649	7.783784
15360	16	15	64	0.651289	7.815468
19200	20	15	64	0.738916	8.866995
19200	20	15	64	0.728155	8.737864
19200	20	15	64	0.758533	9.102402
23040	24	15	64	0.870617	10.447400
23040	24	15	64	0.876979	10.523751
23040	24	15	64	0.876979	10.523751
26880	28	15	64	0.972222	11.666666
26880	28	15	64	0.976744	11.720930
26880	28	15	64	0.992908	11.914894
30720	32	15	64	1.058434	12.701213
30720	32	15	64	1.078652	12.943820
30720	32	15	64	1.083521	13.002257
7680	4	30	64	0.373250	4.479005
7680	4	30	64	0.380349	4.564184
7680	4	30	64	0.373832	4.485981
15360	8	30	64	0.706922	8.483064
15360	8	30	64	0.680851	8.170213
15360	8	30	64	0.719640	8.635682
23040	12	30	64	1.014085	12.169014
23040	12	30	64	0.998613	11.983356
23040	12	30	64	1.012658	12.151899
30720	16	30	64	1.273210	15.278515
30720	16	30	64	1.263158	15.157894
30720	16	30	64	1.295547	15.546558
38400	20	30	64	1.560468	18.725618
38400	20	30	64	1.520913	18.250950
38400	20	30	64	1.530612	18.367346
46080	24	30	64	1.788820	21.465837
46080	24	30	64	1.732852	20.794224
46080	24	30	64	1.743341	20.920097
53760	28	30	64	1.955762	23.469151
53760	28	30	64	1.974148	23.689777
53760	28	30	64	1.953488	23.441860
61440	32	30	64	2.162162	25.945946
61440	32	30	64	2.152467	25.829597
61440	32	30	64	2.150056	25.800671
15360	4	60	64	0.746501	8.958010
15360	4	60	64	0.743034	8.916409
15360	4	60	64	0.746501	8.958010
30720	8	60	64	1.420118	17.041420
30720	8	60	64	1.089671	13.076050
30720	8	60	64	1.434978	17.219732
46080	12	60	64	2.013986	24.167833
46080	12	60	64	2.054208	24.650499
46080	12	60	64	2.022472	24.269663
61440	16	60	64	2.601626	31.219513
61440	16	60	64	2.584118	31.009420
61440	16	60	64	2.573727	30.884718
76800	20	60	64	2.451481	29.417772
76800	20	60	64	2.476780	29.721363
76800	20	60	64	2.536998	30.443975
92160	24	60	64	2.785300	33.423599
92160	24	60	64	2.823529	33.882355
92160	24	60	64	2.761266	33.135185
107520	28	60	64	3.005367	36.064400
107520	28	60	64	3.032491	36.389889
107520	28	60	64	3.024302	36.291630
122880	32	60	64	3.276451	39.317406
122880	32	60	64	3.245985	38.951817
122880	32	60	64	3.279249	39.350986
23040	4	90	64	1.126761	13.521128
23040	4	90	64	1.137441	13.649289
23040	4	90	64	1.102603	13.231240
46080	8	90	64	2.149254	25.791046
46080	8	90	64	2.117647	25.411764
46080	8	90	64	2.133333	25.600000
69120	12	90	64	3.042253	36.507042
69120	12	90	64	3.085714	37.028572
69120	12	90	64	3.094556	37.134666
92160	16	90	64	3.257919	39.095020
92160	16	90	64	3.257919	39.095020
92160	16	90	64	3.243243	38.918919
115200	20	90	64	3.719008	44.628098
115200	20	90	64	3.707518	44.490215
115200	20	90	64	3.707518	44.490215
138240	24	90	64	4.075471	48.905659
138240	24	90	64	4.206426	50.477116
138240	24	90	64	4.210526	50.526314
161280	28	90	64	3.727811	44.733727
161280	28	90	64	3.730570	44.766838
161280	28	90	64	3.725055	44.700665
184320	32	90	64	3.988919	47.867035
184320	32	90	64	3.953329	47.439945
184320	32	90	64	4.000000	48.000000
30720	4	120	64	1.486068	17.832819
30720	4	120	64	1.481481	17.777779
30720	4	120	64	1.495327	17.943924
61440	8	120	64	2.874252	34.491016
61440	8	120	64	2.794760	33.537117
61440	8	120	64	2.857143	34.285717
92160	12	120	64	3.507917	42.095005
92160	12	120	64	3.555556	42.666668
92160	12	120	64	3.577640	42.931675
122880	16	120	64	4.393593	52.723110
122880	16	120	64	4.353741	52.244896
122880	16	120	64	4.363636	52.363636
153600	20	120	64	4.244032	50.928383
153600	20	120	64	4.262877	51.154530
153600	20	120	64	4.251550	51.018600
184320	24	120	64	4.645162	55.741936
184320	24	120	64	4.732950	56.795403
184320	24	120	64	4.732950	56.795403
215040	28	120	64	4.366472	52.397663
215040	28	120	64	4.338283	52.059391
215040	28	120	64	4.346701	52.160412
245760	32	120	64	4.582339	54.988068
245760	32	120	64	4.632087	55.585041
245760	32	120	64	4.623721	55.484650
53760	4	210	64	2.485207	29.822485
53760	4	210	64	2.474227	29.690722
53760	4	210	64	2.492582	29.910978
107520	8	210	64	4.346701	52.160412
107520	8	210	64	4.444445	53.333332
107520	8	210	64	4.403670	52.844036
161280	12	210	64	5.310853	63.730240
161280	12	210	64	5.472312	65.667755
161280	12	210	64	5.538462	66.461533
215040	16	210	64	6.473989	77.687866
215040	16	210	64	6.575343	78.904106
215040	16	210	64	6.436781	77.241379
268800	20	210	64	5.773196	69.278351
268800	20	210	64	5.737705	68.852455
268800	20	210	64	5.710401	68.524811
322560	24	210	64	6.203077	74.436920
322560	24	210	64	6.272558	75.270691
322560	24	210	64	6.206897	74.482750
376320	28	210	64	5.610687	67.328247
376320	28	210	64	5.464684	65.576210
376320	28	210	64	5.500468	66.005615
430080	32	210	64	5.840939	70.091263
430080	32	210	64	5.820702	69.848427
430080	32	210	64	5.907692	70.892303
7680	4	15	128	0.279395	3.352736
7680	4	15	128	0.376176	4.514106
7680	4	15	128	0.382775	4.593301
15360	8	15	128	0.700730	8.408759
15360	8	15	128	0.698690	8.384279
15360	8	15	128	0.725076	8.700907
23040	12	15	128	1.008403	12.100841
23040	12	15	128	1.021277	12.255319
23040	12	15	128	1.025641	12.307693
30720	16	15	128	1.283422	15.401070
30720	16	15	128	1.251630	15.019556
30720	16	15	128	1.278296	15.339546
15360	4	30	128	0.752351	9.028213
15360	4	30	128	0.736196	8.834355
15360	4	30	128	0.746501	8.958010
30720	8	30	128	1.437126	17.245508
30720	8	30	128	1.430700	17.168406
