6	4000000	32	512	255.789602	127.894801	3.074527	4
6	4000000	32	512	255.793400	127.896700	3.074481	4
6	4000000	32	512	269.706561	134.853280	2.915880	5
6	4000000	32	512	256.981081	128.490541	3.060272	5
6	4000000	32	512	256.976899	128.488449	3.060322	5
6	4000000	32	512	279.876991	139.938495	2.809920	6
6	4000000	32	512	265.187135	132.593567	2.965574	6
6	4000000	32	512	265.179625	132.589812	2.965658	6
6	4000000	32	512	278.050896	139.025448	2.828374	7
6	4000000	32	512	263.601898	131.800949	2.983408	7
6	4000000	32	512	263.608067	131.804034	2.983338	7
6	4000000	32	512	273.463260	136.731630	2.875823	8
6	4000000	32	512	259.264222	129.632111	3.033323	8
6	4000000	32	512	259.265912	129.632956	3.033303	8
7	4000000	32	512	264.069352	132.034676	3.474481	2
7	4000000	32	512	254.125418	127.062709	3.610438	2
7	4000000	32	512	254.115090	127.057545	3.610584	2
7	4000000	32	512	262.573503	131.286751	3.494275	3
7	4000000	32	512	254.214102	127.107051	3.609178	3
7	4000000	32	512	254.205315	127.102657	3.609303	3
7	4000000	32	512	268.694497	134.347248	3.414674	4
7	4000000	32	512	260.600159	130.300079	3.520735	4
7	4000000	32	512	260.598351	130.299176	3.520759	4
7	4000000	32	512	266.770901	133.385450	3.439296	5
7	4000000	32	512	260.075496	130.037748	3.527837	5
7	4000000	32	512	260.075352	130.037676	3.527839	5
7	4000000	32	512	267.292133	133.646066	3.432589	6
7	4000000	32	512	260.860840	130.430420	3.517216	6
7	4000000	32	512	260.865566	130.432783	3.517153	6
7	4000000	32	512	276.150753	138.075376	3.322475	7
7	4000000	32	512	269.377585	134.688792	3.406015	7
7	4000000	32	512	269.378454	134.689227	3.406004	7
7	4000000	32	512	271.410130	135.705065	3.380508	8
7	4000000	32	512	264.341393	132.170697	3.470906	8
7	4000000	32	512	264.347436	132.173718	3.470826	8
8	4000000	32	512	265.691773	132.845887	3.946588	2
8	4000000	32	512	261.861329	130.930665	4.004318	2
8	4000000	32	512	261.855055	130.927527	4.004414	2
8	4000000	32	512	261.360461	130.680230	4.011992	3
8	4000000	32	512	257.327188	128.663594	4.074875	3
8	4000000	32	512	257.335868	128.667934	4.074737	3
8	4000000	32	512	267.588772	133.794386	3.918610	4
8	4000000	32	512	265.536889	132.768444	3.948890	4
8	4000000	32	512	265.538973	132.769487	3.948859	4
8	4000000	32	512	264.168198	132.084099	3.969350	5
8	4000000	32	512	263.193013	131.596507	3.984057	5
8	4000000	32	512	263.198287	131.599144	3.983977	5
8	4000000	32	512	264.080553	132.040277	3.970667	6
8	4000000	32	512	263.104789	131.552394	3.985393	6
8	4000000	32	512	263.099438	131.549719	3.985474	6
8	4000000	32	512	267.144713	133.572356	3.925124	7
8	4000000	32	512	265.332541	132.666271	3.951931	7
8	4000000	32	512	265.332869	132.666435	3.951927	7
8	4000000	32	512	270.447637	135.223819	3.877187	8
8	4000000	32	512	269.121109	134.560555	3.896298	8
8	4000000	32	512	269.126759	134.563379	3.896216	8
