22	4000000	32	128	115.602816	57.801408	6.235973
23	4000000	32	128	116.842479	58.421240	6.450257
23	4000000	32	128	116.825376	58.412688	6.451201
23	4000000	32	128	116.808286	58.404143	6.452145
24	4000000	32	128	116.602644	58.301322	6.744547
24	4000000	32	128	116.074843	58.037422	6.775215
24	4000000	32	128	116.892667	58.446333	6.727813
25	4000000	32	128	116.954194	58.477097	7.004452
25	4000000	32	128	116.961940	58.480970	7.003988
25	4000000	32	128	116.971954	58.485977	7.003388
26	4000000	32	128	117.017489	58.508745	7.280689
26	4000000	32	128	117.010262	58.505131	7.281139
26	4000000	32	128	117.028870	58.514435	7.279981
27	4000000	32	128	117.052794	58.526397	7.558436
27	4000000	32	128	117.068903	58.534451	7.557396
27	4000000	32	128	117.055947	58.527974	7.558232
28	4000000	32	128	117.115093	58.557547	7.834208
28	4000000	32	128	117.102612	58.551306	7.835043
28	4000000	32	128	117.068848	58.534424	7.837303
29	4000000	32	128	117.123835	58.561918	8.113396
29	4000000	32	128	117.134268	58.567134	8.112673
29	4000000	32	128	117.073304	58.536652	8.116897
30	4000000	32	128	116.978973	58.489487	8.403562
30	4000000	32	128	116.807615	58.403808	8.415890
30	4000000	32	128	117.126367	58.563184	8.392986
31	4000000	32	128	117.091805	58.545903	8.675313
31	4000000	32	128	117.152231	58.576115	8.670838
31	4000000	32	128	117.128156	58.564078	8.672620
32	4000000	32	128	115.594102	57.797051	9.071189
32	4000000	32	128	116.800623	58.400312	8.977486
32	4000000	32	128	117.185452	58.592726	8.948005
