2	4000000	32	512	1	0.000051	50.877522	0.644057	1
2	4000000	32	512	1	0.000051	50.884052	0.643974	1
2	4000000	32	512	1	0.000051	50.856861	0.644318	1
2	4000000	32	512	2	0.000083	82.548441	0.793910	1
2	4000000	32	512	2	0.000083	82.521554	0.794168	1
2	4000000	32	512	2	0.000082	82.493962	0.794434	1
2	4000000	32	512	3	0.000112	112.332180	0.875119	1
2	4000000	32	512	3	0.000112	112.328412	0.875148	1
2	4000000	32	512	3	0.000112	112.313451	0.875265	1
2	4000000	32	512	4	0.000138	137.883596	0.950599	1
2	4000000	32	512	4	0.000138	137.785750	0.951274	1
2	4000000	32	512	4	0.000138	137.868822	0.950701	1
2	4000000	32	512	5	0.000143	143.200113	1.144133	1
2	4000000	32	512	5	0.000144	144.239224	1.135891	1
2	4000000	32	512	5	0.000143	143.116634	1.144801	1
2	4000000	32	512	6	0.000147	147.416492	1.333691	1
2	4000000	32	512	6	0.000147	147.314045	1.334618	1
2	4000000	32	512	6	0.000147	147.309666	1.334658	1
2	4000000	32	512	7	0.000147	147.100012	1.559320	1
2	4000000	32	512	7	0.000147	147.123841	1.559068	1
2	4000000	32	512	7	0.000147	147.055736	1.559790	1
2	4000000	32	512	8	0.000150	149.518946	1.753249	1
2	4000000	32	512	8	0.000149	149.486420	1.753631	1
2	4000000	32	512	8	0.000149	149.442095	1.754151	1
2	4000000	32	512	9	0.000150	149.737514	1.969526	1
2	4000000	32	512	9	0.000150	149.724967	1.969692	1
2	4000000	32	512	9	0.000150	149.638925	1.970824	1
2	4000000	32	512	10	0.000149	149.489234	2.191997	1
2	4000000	32	512	10	0.000149	149.458405	2.192449	1
2	4000000	32	512	10	0.000149	149.410389	2.193154	1
2	4000000	32	512	11	0.000147	147.060450	2.451019	1
2	4000000	32	512	11	0.000147	146.990289	2.452189	1
2	4000000	32	512	11	0.000147	146.970242	2.452524	1
2	4000000	32	512	12	0.000148	148.216642	2.652981	1
2	4000000	32	512	12	0.000148	148.189790	2.653462	1
2	4000000	32	512	12	0.000148	148.145177	2.654261	1
3	4000000	32	512	1	0.000055	54.647952	0.899430	1
3	4000000	32	512	1	0.000055	54.637451	0.899603	1
3	4000000	32	512	1	0.000055	54.621635	0.899863	1
3	4000000	32	512	2	0.000088	87.701306	1.120896	1
3	4000000	32	512	2	0.000088	87.665991	1.121347	1
3	4000000	32	512	2	0.000088	87.657002	1.121462	1
3	4000000	32	512	3	0.000117	116.644687	1.264147	1
3	4000000	32	512	3	0.000117	116.628999	1.264317	1
3	4000000	32	512	3	0.000117	116.629416	1.264312	1
3	4000000	32	512	4	0.000142	142.263022	1.382004	1
3	4000000	32	512	4	0.000142	142.263851	1.381995	1
3	4000000	32	512	4	0.000142	142.212538	1.382494	1
3	4000000	32	512	5	0.000144	144.395130	1.701996	1
3	4000000	32	512	5	0.000144	144.316527	1.702923	1
3	4000000	32	512	5	0.000144	144.287598	1.703265	1
3	4000000	32	512	6	0.000147	146.568422	2.012111	1
3	4000000	32	512	6	0.000147	147.250753	2.002788	1
3	4000000	32	512	6	0.000146	146.391614	2.014542	1
3	4000000	32	512	7	0.000146	146.187156	2.353586	1
3	4000000	32	512	7	0.000146	146.175678	2.353771	1
3	4000000	32	512	7	0.000142	142.174776	2.420007	1
3	4000000	32	512	8	0.000149	148.762841	2.643241	1
3	4000000	32	512	8	0.000149	148.758692	2.643314	1
3	4000000	32	512	8	0.000144	143.558365	2.739067	1
4	4000000	32	512	1	0.000057	56.750260	1.154814	1
4	4000000	32	512	1	0.000057	57.096956	1.147802	1
4	4000000	32	512	1	0.000057	57.079788	1.148147	1
4	4000000	32	512	2	0.000090	90.339397	1.450884	1
4	4000000	32	512	2	0.000091	90.841425	1.442866	1
4	4000000	32	512	2	0.000090	90.395776	1.449979	1
4	4000000	32	512	3	0.000119	118.861487	1.654093	1
4	4000000	32	512	3	0.000119	118.789821	1.655091	1
4	4000000	32	512	3	0.000112	111.751434	1.759333	1
4	4000000	32	512	4	0.000144	144.138763	1.818692	1
4	4000000	32	512	4	0.000140	140.361711	1.867632	1
4	4000000	32	512	4	0.000135	134.935433	1.942737	1
4	4000000	32	512	5	0.000144	144.039818	2.274927	1
4	4000000	32	512	5	0.000135	134.935667	2.428417	1
4	4000000	32	512	5	0.000135	135.150415	2.424558	1
4	4000000	32	512	6	0.000146	146.480608	2.684424	1
4	4000000	32	512	6	0.000138	137.930235	2.850833	1
4	4000000	32	512	6	0.000137	137.080611	2.868502	1
5	4000000	32	512	1	0.000058	58.327481	1.404484	1
5	4000000	32	512	1	0.000058	58.231046	1.406810	1
5	4000000	32	512	1	0.000058	58.229530	1.406846	1
5	4000000	32	512	2	0.000093	92.515562	1.770945	1
5	4000000	32	512	2	0.000093	92.909124	1.763444	1
5	4000000	32	512	2	0.000089	89.276447	1.835198	1
5	4000000	32	512	3	0.000121	120.613419	2.037584	1
5	4000000	32	512	3	0.000112	111.588156	2.202384	1
5	4000000	32	512	3	0.000113	112.613528	2.182331	1
5	4000000	32	512	4	0.000145	145.152360	2.257490	1
5	4000000	32	512	4	0.000136	135.802269	2.412920	1
5	4000000	32	512	4	0.000134	134.077898	2.443952	1
6	4000000	32	512	1	0.000059	59.419158	1.654416	1
6	4000000	32	512	1	0.000059	59.419882	1.654396	1
6	4000000	32	512	1	0.000059	59.419452	1.654408	1
6	4000000	32	512	2	0.000094	94.084551	2.089695	1
6	4000000	32	512	2	0.000091	90.849874	2.164098	1
6	4000000	32	512	2	0.000089	89.364050	2.200079	1
6	4000000	32	512	3	0.000121	121.485959	2.427540	1
6	4000000	32	512	3	0.000113	112.641457	2.618148	1
6	4000000	32	512	3	0.000113	112.640921	2.618160	1
6	4000000	32	512	4	0.000143	143.029184	2.749201	1
6	4000000	32	512	4	0.000135	134.847421	2.916007	1
